"Crate name","Successful verification","Whitelist items","Verified items","Successful items","Duration (s)","Exit status","Start","End","Parsing duration","Type-checking duration","Encoding duration","Verification duration"
"281_coco",true,0,0,0,13,0,"2018-11-16 01:20:02","2018-11-16 01:20:15",0.1,0.0,0.0,1.52
"282_string_cache_shared",true,0,0,0,4,0,"2018-11-16 01:20:15","2018-11-16 01:20:19",0.0,0.0,0.0,1.42
"284_string_cache_codegen",true,0,0,0,53,0,"2018-11-16 01:20:19","2018-11-16 01:21:12",0.0,0.0,0.0,1.41
"286_ryu",true,4,4,4,11,0,"2018-11-16 01:21:12","2018-11-16 01:21:23",0.0,0.0,0.2,1.90
"287_byte-tools",true,0,0,0,4,0,"2018-11-16 01:21:23","2018-11-16 01:21:27",0.0,0.0,0.0,1.41
"289_glutin",true,6,6,6,489,0,"2018-11-16 01:21:27","2018-11-16 01:29:36",0.2,0.0,0.9,3.33
"290_rls-vfs",true,0,0,0,15,0,"2018-11-16 01:29:36","2018-11-16 01:29:51",0.0,0.0,0.0,1.46
"291_crypto-hash",true,0,0,0,82,0,"2018-11-16 01:29:51","2018-11-16 01:31:13",0.0,0.0,0.0,1.39
"292_sha2",true,3,3,3,40,0,"2018-11-16 01:31:13","2018-11-16 01:31:53",0.0,0.0,0.4,2.45
"294_precomputed-hash",true,0,0,0,3,0,"2018-11-16 01:31:53","2018-11-16 01:31:56",0.0,0.0,0.0,1.37
"295_if_chain",true,0,0,0,4,0,"2018-11-16 01:31:56","2018-11-16 01:32:00",0.0,0.0,0.0,1.39
"298_conduit-mime-types",true,0,0,0,59,0,"2018-11-16 01:32:00","2018-11-16 01:32:59",0.0,0.0,0.0,1.40
"300_difference",true,1,1,1,10,0,"2018-11-16 01:32:59","2018-11-16 01:33:09",0.0,0.0,0.1,1.60
"301_debug_unreachable",true,0,0,0,11,0,"2018-11-16 01:33:09","2018-11-16 01:33:20",0.0,0.0,0.0,1.43
"302_fake-simd",true,0,0,0,4,0,"2018-11-16 01:33:20","2018-11-16 01:33:24",0.0,0.0,0.0,1.39
"303_mio-uds",true,0,0,0,38,0,"2018-11-16 01:33:24","2018-11-16 01:34:02",0.0,0.0,0.0,1.42
"304_error",true,0,0,0,9,0,"2018-11-16 01:34:02","2018-11-16 01:34:11",0.0,0.0,0.0,1.41
"305_json",true,3,3,3,19,0,"2018-11-16 01:34:11","2018-11-16 01:34:30",0.1,0.0,0.9,2.88
"306_deflate",true,15,15,15,24,0,"2018-11-16 01:34:30","2018-11-16 01:34:54",0.2,0.0,0.11,3.30
"308_x11-dl",true,0,0,0,339,0,"2018-11-16 01:34:54","2018-11-16 01:40:34",0.4,0.0,0.0,1.47
"309_deque",true,0,0,0,4,0,"2018-11-16 01:40:34","2018-11-16 01:40:38",0.0,0.0,0.0,1.41
"310_typed-arena",true,0,0,0,4,0,"2018-11-16 01:40:38","2018-11-16 01:40:42",0.0,0.0,0.0,1.38
"312_constant_time_eq",true,0,0,0,4,0,"2018-11-16 01:40:42","2018-11-16 01:40:46",0.0,0.0,0.0,1.42
"313_heapsize",true,0,0,0,9,0,"2018-11-16 01:40:46","2018-11-16 01:40:55",0.0,0.0,0.0,1.48
"314_commoncrypto-sys",true,0,0,0,13,0,"2018-11-16 01:40:55","2018-11-16 01:41:08",0.0,0.0,0.0,1.44
"317_lock_api",true,0,0,0,9,0,"2018-11-16 01:41:08","2018-11-16 01:41:17",0.0,0.0,0.0,1.39
"320_gleam",true,4,4,4,432,0,"2018-11-16 01:41:17","2018-11-16 01:48:30",0.0,0.0,0.4,1.70
"321_ascii",true,6,6,6,8,0,"2018-11-16 01:48:30","2018-11-16 01:48:38",0.1,0.0,0.5,2.43
"322_zip",true,0,0,0,65,0,"2018-11-16 01:48:38","2018-11-16 01:49:43",0.1,0.0,0.0,1.39
"323_rustc-ap-serialize",true,1,1,1,52,0,"2018-11-16 01:49:43","2018-11-16 01:50:35",0.2,0.0,0.0,1.66
"326_rustc-ap-rustc_cratesio_shim",true,0,0,0,15,0,"2018-11-16 01:50:35","2018-11-16 01:50:50",0.0,0.0,0.0,1.42
"329_wayland-client",true,35,35,35,122,0,"2018-11-16 01:50:50","2018-11-16 01:52:52",0.0,0.0,0.37,4.13
"330_encoding_rs",true,2,2,2,88,0,"2018-11-16 01:52:52","2018-11-16 01:54:20",0.20,0.0,0.38,4.17
"331_tokio-codec",true,2,2,2,46,0,"2018-11-16 01:54:20","2018-11-16 01:55:06",0.0,0.0,0.1,1.97
"332_maplit",true,0,0,0,4,0,"2018-11-16 01:55:06","2018-11-16 01:55:10",0.0,0.0,0.0,1.37
"333_podio",true,0,0,0,5,0,"2018-11-16 01:55:10","2018-11-16 01:55:15",0.0,0.0,0.0,1.45
"334_strings",true,0,0,0,27,0,"2018-11-16 01:55:15","2018-11-16 01:55:42",0.1,0.0,0.0,1.40
"335_msdos_time",true,1,1,1,23,0,"2018-11-16 01:55:42","2018-11-16 01:56:06",0.0,0.0,0.0,1.80
"337_osmesa-sys",true,0,0,0,16,0,"2018-11-16 01:56:06","2018-11-16 01:56:22",0.0,0.0,0.0,1.42
"338_unix_socket",true,0,0,0,14,0,"2018-11-16 01:56:22","2018-11-16 01:56:36",0.0,0.0,0.0,1.43
"339_openssl-verify",true,0,0,0,42,0,"2018-11-16 01:56:36","2018-11-16 01:57:18",0.0,0.0,0.0,1.39
"341_winit",true,8,8,8,458,0,"2018-11-16 01:57:18","2018-11-16 02:04:56",0.5,0.0,0.6,2.99
"342_euclid",true,26,26,26,31,0,"2018-11-16 02:04:56","2018-11-16 02:05:27",0.3,0.0,0.9,2.95
"344_colored",true,2,2,2,10,0,"2018-11-16 02:05:27","2018-11-16 02:05:37",0.0,0.0,0.1,1.86
"345_block-buffer",true,0,0,0,26,0,"2018-11-16 02:05:37","2018-11-16 02:06:03",0.0,0.0,0.0,1.38
"346_want",true,0,0,0,32,0,"2018-11-16 02:06:03","2018-11-16 02:06:35",0.0,0.0,0.0,1.39
"347_try-lock",true,0,0,0,4,0,"2018-11-16 02:06:35","2018-11-16 02:06:39",0.0,0.0,0.0,1.40
"348_cgmath",true,7,7,7,58,0,"2018-11-16 02:06:39","2018-11-16 02:07:37",0.3,0.0,0.1,1.79
"351_lru-cache",true,0,0,0,9,0,"2018-11-16 02:07:37","2018-11-16 02:07:46",0.0,0.0,0.0,1.38
"352_wayland-sys",true,2,2,2,31,0,"2018-11-16 02:07:46","2018-11-16 02:08:17",0.0,0.0,0.1,1.93
"353_threadpool",true,0,0,0,17,0,"2018-11-16 02:08:17","2018-11-16 02:08:34",0.0,0.0,0.0,1.43
"354_dlib",true,0,0,0,27,0,"2018-11-16 02:08:34","2018-11-16 02:09:01",0.0,0.0,0.0,1.43
"355_wayland-scanner",true,0,0,0,64,0,"2018-11-16 02:09:01","2018-11-16 02:10:05",0.0,0.0,0.0,1.41
"356_tokio-uds",true,0,0,0,110,0,"2018-11-16 02:10:05","2018-11-16 02:11:55",0.0,0.0,0.0,1.49
"357_approx",true,12,12,12,21,0,"2018-11-16 02:11:55","2018-11-16 02:12:16",0.0,0.0,0.2,1.88
"359_pretty_assertions",true,0,0,0,17,0,"2018-11-16 02:12:16","2018-11-16 02:12:33",0.0,0.0,0.0,1.40
"360_route-recognizer",true,0,0,0,6,0,"2018-11-16 02:12:33","2018-11-16 02:12:39",0.0,0.0,0.0,1.46
"361_md5",true,0,0,0,7,0,"2018-11-16 02:12:39","2018-11-16 02:12:46",0.0,0.0,0.0,1.42
"362_ena",true,0,0,0,15,0,"2018-11-16 02:12:46","2018-11-16 02:13:01",0.0,0.0,0.0,1.48
"363_ar",true,0,0,0,14,0,"2018-11-16 02:13:01","2018-11-16 02:13:15",0.0,0.0,0.0,1.41
"364_wayland-kbd",true,12,12,12,97,0,"2018-11-16 02:13:15","2018-11-16 02:14:53",0.1,0.0,0.8,2.41
"365_arrayref",true,0,0,0,4,0,"2018-11-16 02:14:53","2018-11-16 02:14:57",0.0,0.0,0.0,1.43
"366_log_settings",true,0,0,0,7,0,"2018-11-16 02:14:57","2018-11-16 02:15:04",0.0,0.0,0.0,1.39
"369_tiny_http",true,2,2,2,190,0,"2018-11-16 02:15:04","2018-11-16 02:18:14",0.1,0.0,0.1,2.14
"370_psapi-sys",true,0,0,0,12,0,"2018-11-16 02:18:14","2018-11-16 02:18:26",0.0,0.0,0.0,1.41
"371_http",true,22,22,22,136,0,"2018-11-16 02:18:26","2018-11-16 02:20:42",0.4,0.0,0.40,7.25
"372_slog",true,3,3,3,13,0,"2018-11-16 02:20:42","2018-11-16 02:20:55",0.1,0.0,0.5,1.81
"373_chunked_transfer",true,0,0,0,4,0,"2018-11-16 02:20:55","2018-11-16 02:20:59",0.0,0.0,0.0,1.41
"374_wayland-window",true,0,0,0,130,0,"2018-11-16 02:20:59","2018-11-16 02:23:09",0.0,0.0,0.0,1.39
"375_crossbeam-channel",true,1,1,1,88,0,"2018-11-16 02:23:09","2018-11-16 02:24:37",0.2,0.0,0.0,1.65
"376_notify",true,9,9,9,137,0,"2018-11-16 02:24:37","2018-11-16 02:26:54",0.0,0.0,0.8,2.27
"377_bzip2-sys",true,0,0,0,24,0,"2018-11-16 02:26:54","2018-11-16 02:27:18",0.0,0.0,0.0,1.36
"379_is-match",true,0,0,0,3,0,"2018-11-16 02:27:18","2018-11-16 02:27:21",0.0,0.0,0.0,1.45
"382_bytecount",true,2,2,2,6,0,"2018-11-16 02:27:21","2018-11-16 02:27:27",0.0,0.0,0.1,1.85
"383_bzip2",true,0,0,0,29,0,"2018-11-16 02:27:27","2018-11-16 02:27:56",0.0,0.0,0.0,1.43
"385_crypto-mac",true,2,2,2,23,0,"2018-11-16 02:27:56","2018-11-16 02:28:19",0.0,0.0,0.0,1.65
"389_xdg",true,0,0,0,6,0,"2018-11-16 02:28:19","2018-11-16 02:28:25",0.0,0.0,0.0,1.39
"391_shell32-sys",true,0,0,0,12,0,"2018-11-16 02:28:25","2018-11-16 02:28:38",0.0,0.0,0.0,1.40
"393_hmac",true,0,0,0,30,0,"2018-11-16 02:28:38","2018-11-16 02:29:08",0.0,0.0,0.0,1.37
"394_rls-blacklist",true,0,0,0,4,0,"2018-11-16 02:29:08","2018-11-16 02:29:12",0.0,0.0,0.0,1.40
"395_indexmap",true,5,5,5,9,0,"2018-11-16 02:29:12","2018-11-16 02:29:21",0.1,0.0,0.3,1.98
"397_syslog",true,0,0,0,47,0,"2018-11-16 02:29:21","2018-11-16 02:30:08",0.0,0.0,0.0,1.40
"399_errno",true,2,2,2,13,0,"2018-11-16 02:30:08","2018-11-16 02:30:21",0.0,0.0,0.0,1.68
"402_rpassword",true,0,0,0,11,0,"2018-11-16 02:30:21","2018-11-16 02:30:32",0.0,0.0,0.0,1.48
"404_fern",true,0,0,0,18,0,"2018-11-16 02:30:32","2018-11-16 02:30:50",0.0,0.0,0.0,1.39
"405_strum",true,0,0,0,4,0,"2018-11-16 02:30:50","2018-11-16 02:30:54",0.0,0.0,0.0,1.45
"408_objc",true,0,0,0,17,0,"2018-11-16 02:30:54","2018-11-16 02:31:12",0.0,0.0,0.0,1.36
"409_termios",true,0,0,0,12,0,"2018-11-16 02:31:12","2018-11-16 02:31:24",0.0,0.0,0.0,1.42
"410_inotify",true,40,40,40,118,0,"2018-11-16 02:31:24","2018-11-16 02:33:22",0.0,0.0,0.18,2.92
"415_crc16",true,0,0,0,11,0,"2018-11-16 02:33:22","2018-11-16 02:33:33",0.0,0.0,0.0,1.44
"418_malloc_buf",true,0,0,0,12,0,"2018-11-16 02:33:33","2018-11-16 02:33:45",0.0,0.0,0.0,1.43
"419_target_build_utils",true,0,0,0,439,0,"2018-11-16 02:33:45","2018-11-16 02:41:04",0.0,0.0,0.0,1.44
"423_h2",true,54,54,54,207,0,"2018-11-16 02:41:04","2018-11-16 02:44:32",0.9,0.0,1.20,9.58
"425_radix_trie",true,0,0,0,13,0,"2018-11-16 02:44:32","2018-11-16 02:44:45",0.0,0.0,0.0,1.47
"426_nibble_vec",true,0,0,0,5,0,"2018-11-16 02:44:45","2018-11-16 02:44:50",0.0,0.0,0.0,1.45
"428_conv",true,0,0,0,13,0,"2018-11-16 02:44:50","2018-11-16 02:45:03",0.0,0.0,0.0,1.40
"430_draw_state",true,17,17,17,29,0,"2018-11-16 02:45:03","2018-11-16 02:45:32",0.0,0.0,0.38,10.85
"432_endian-type",true,0,0,0,4,0,"2018-11-16 02:45:32","2018-11-16 02:45:36",0.0,0.0,0.0,1.41
"434_environment",true,0,0,0,5,0,"2018-11-16 02:45:36","2018-11-16 02:45:41",0.0,0.0,0.0,1.41
"436_libsqlite3-sys",true,0,0,0,20,0,"2018-11-16 02:45:41","2018-11-16 02:46:01",0.0,0.0,0.0,1.50
"437_tiny-keccak",true,0,0,0,14,0,"2018-11-16 02:46:01","2018-11-16 02:46:15",0.0,0.0,0.0,1.42
"438_cloudabi",true,109,109,109,31,0,"2018-11-16 02:46:15","2018-11-16 02:46:46",0.0,0.0,1.18,8.20
"439_slog-term",true,2,2,2,86,0,"2018-11-16 02:46:46","2018-11-16 02:48:12",0.0,0.0,0.0,1.85
"441_ws",true,2,2,2,199,0,"2018-11-16 02:48:12","2018-11-16 02:51:31",0.2,0.0,0.47,9.52
"443_string",true,0,0,0,4,0,"2018-11-16 02:51:31","2018-11-16 02:51:35",0.0,0.0,0.0,1.38
"444_tokio-current-thread",true,2,2,2,37,0,"2018-11-16 02:51:35","2018-11-16 02:52:12",0.0,0.0,0.3,1.73
"445_procedural-masquerade",true,0,0,0,4,0,"2018-11-16 02:52:12","2018-11-16 02:52:16",0.0,0.0,0.0,1.46
"446_r2d2",true,0,0,0,17,0,"2018-11-16 02:52:16","2018-11-16 02:52:33",0.0,0.0,0.0,1.42
"447_stb_truetype",true,0,0,0,18,0,"2018-11-16 02:52:33","2018-11-16 02:52:51",0.0,0.0,0.0,1.38
"448_cexpr",true,0,0,0,75,0,"2018-11-16 02:52:51","2018-11-16 02:54:06",0.0,0.0,0.0,1.41
"450_tokio-signal",true,0,0,0,109,0,"2018-11-16 02:54:06","2018-11-16 02:55:55",0.0,0.0,0.0,1.45
"454_rustc-hash",true,2,2,2,12,0,"2018-11-16 02:55:55","2018-11-16 02:56:07",0.0,0.0,0.3,1.84
"455_c_vec",true,0,0,0,4,0,"2018-11-16 02:56:07","2018-11-16 02:56:11",0.0,0.0,0.0,1.39
"456_rustc-rayon-core",true,1,1,1,47,0,"2018-11-16 02:56:11","2018-11-16 02:56:58",0.1,0.0,0.0,1.58
"458_gfx_gl",true,1,1,1,193,0,"2018-11-16 02:56:58","2018-11-16 03:00:12",0.0,0.0,0.2,1.61
"459_rmp",true,1,1,1,30,0,"2018-11-16 03:00:12","2018-11-16 03:00:42",0.0,0.0,0.0,1.73
"462_gl",true,1,1,1,78,0,"2018-11-16 03:00:42","2018-11-16 03:02:01",0.0,0.0,0.1,1.59
"465_dwmapi-sys",true,0,0,0,13,0,"2018-11-16 03:02:01","2018-11-16 03:02:14",0.0,0.0,0.0,1.42
"472_xmltree",true,0,0,0,27,0,"2018-11-16 03:02:14","2018-11-16 03:02:41",0.0,0.0,0.0,1.44
"473_hostname",true,0,0,0,12,0,"2018-11-16 03:02:41","2018-11-16 03:02:53",0.0,0.0,0.0,1.42
"474_parity-wasm",true,27,27,27,116,0,"2018-11-16 03:02:53","2018-11-16 03:04:49",0.4,0.0,0.15,4.7
"475_os_pipe",true,0,0,0,95,0,"2018-11-16 03:04:49","2018-11-16 03:06:24",0.0,0.0,0.0,2.89
"476_number_prefix",true,0,0,0,21,0,"2018-11-16 03:06:24","2018-11-16 03:06:45",0.0,0.0,0.0,1.43
"477_minifier",true,0,0,0,23,0,"2018-11-16 03:06:45","2018-11-16 03:07:08",0.0,0.0,0.0,1.47
"478_sequence_trie",true,0,0,0,5,0,"2018-11-16 03:07:08","2018-11-16 03:07:13",0.0,0.0,0.0,1.39
"479_postgres",true,5,5,5,266,0,"2018-11-16 03:07:13","2018-11-16 03:11:39",0.1,0.0,0.12,2.67
"483_duct",true,0,0,0,249,0,"2018-11-16 03:11:39","2018-11-16 03:15:48",0.0,0.0,0.0,8.3
"486_wayland-protocols",true,0,0,0,106,0,"2018-11-16 03:15:48","2018-11-16 03:17:34",0.0,0.0,0.0,1.52
"487_ctrlc",true,0,0,0,88,0,"2018-11-16 03:17:34","2018-11-16 03:19:02",0.0,0.0,0.0,1.39
"489_shared_child",true,0,0,0,212,0,"2018-11-16 03:19:02","2018-11-16 03:22:34",0.0,0.0,0.0,1.49
"490_csv-core",true,4,4,4,25,0,"2018-11-16 03:22:34","2018-11-16 03:22:59",0.1,0.0,0.0,1.86
"491_sdl2-sys",true,0,0,0,59,0,"2018-11-16 03:22:59","2018-11-16 03:23:59",0.0,0.0,0.0,1.41
"492_matrixmultiply",true,6,6,6,12,0,"2018-11-16 03:23:59","2018-11-16 03:24:11",0.0,0.0,0.6,2.82
"494_peeking_take_while",true,0,0,0,4,0,"2018-11-16 03:24:11","2018-11-16 03:24:15",0.0,0.0,0.0,1.41
"495_new_debug_unreachable",true,0,0,0,11,0,"2018-11-16 03:24:15","2018-11-16 03:24:26",0.0,0.0,0.0,1.53
"496_piston-float",true,0,0,0,4,0,"2018-11-16 03:24:26","2018-11-16 03:24:30",0.0,0.0,0.0,1.37
"499_chalk-macros",true,0,0,0,8,0,"2018-11-16 03:24:30","2018-11-16 03:24:38",0.0,0.0,0.0,1.42
